S,K,r,q,sigma,T,Call,Put,Forward,S2
70,85,0.1,0.05,0.12,1.5,1.192928514,9.411062467,75.45189056,4900
70,85,0.1,0.05,0.12,1.6,1.354978851,9.169056667,75.83009474,4900
70,85,0.1,0.05,0.12,1.7,1.521365127,8.937014629,76.21019467,4900
70,85,0.1,0.05,0.12,1.8,1.691396919,8.71418192,76.59219986,4900
70,85,0.1,0.05,0.12,1.9,1.864470265,8.499891237,76.97611986,4900
70,85,0.1,0.05,0.12,2.0,2.040055318,8.293550067,77.36196427,4900
70,85,0.1,0.05,0.14,0.1,6.9897e-06,14.50336931,70.35087646,4900
70,85,0.1,0.05,0.14,0.2,0.002232534,14.0156314,70.7035117,4900
70,85,0.1,0.05,0.14,0.5,0.131549808,12.71435705,71.77205844,4900
70,85,0.1,0.05,0.14,0.9,0.626830141,11.39115716,73.22195019,4900
70,85,0.1,0.05,0.14,1.3,1.318651927,10.36204112,74.70113171,4900
70,85,0.1,0.05,0.14,1.4,1.507243652,10.13512627,75.07557269,4900
70,85,0.1,0.05,0.14,1.5,1.699680949,9.917814902,75.45189056,4900
70,85,0.1,0.05,0.14,1.6,1.895106461,9.709184276,75.83009474,4900
70,85,0.1,0.05,0.14,1.7,2.092801337,9.50845084,76.21019467,4900
70,85,0.1,0.05,0.14,1.8,2.292159387,9.314944388,76.59219986,4900
70,85,0.1,0.05,0.14,1.9,2.492666635,9.128087608,76.97611986,4900
70,85,0.1,0.05,0.14,2.0,2.693885081,8.94737983,77.36196427,4900
70,85,0.1,0.05,0.16,0.1,8.54635e-05,14.50344779,70.35087646,4900
70,85,0.1,0.05,0.16,0.2,0.008648656,14.02204752,70.7035117,4900
70,85,0.1,0.05,0.16,0.4,0.131458454,13.18465365,71.4140938,4900
70,85,0.1,0.05,0.16,0.9,0.940635818,11.70496284,73.22195019,4900
70,85,0.1,0.05,0.16,1.1,1.357518349,11.24945949,73.95784303,4900
70,85,0.1,0.05,0.16,1.3,1.795025415,10.83841461,74.70113171,4900
70,85,0.1,0.05,0.16,1.4,2.018087189,10.6459698,75.07557269,4900
70,85,0.1,0.05,0.16,1.5,2.242741047,10.460875,75.45189056,4900
70,85,0.1,0.05,0.16,1.6,2.468259784,10.2823376,75.83009474,4900
70,85,0.1,0.05,0.16,1.7,2.694053129,10.10970263,76.21019467,4900
70,85,0.1,0.05,0.16,1.8,2.919638571,9.942423572,76.59219986,4900
70,85,0.1,0.05,0.16,1.9,3.144619237,9.78004021,76.97611986,4900
70,85,0.1,0.05,0.16,2.0,3.368666945,9.622161694,77.36196427,4900
70,85,0.1,0.05,0.18,0.2,0.023202577,14.03660145,70.7035117,4900
70,85,0.1,0.05,0.18,0.3,0.101549504,13.63158408,71.05791452,4900
70,85,0.1,0.05,0.18,0.6,0.603148269,12.72194627,72.13181738,4900
70,85,0.1,0.05,0.18,0.9,1.294953449,12.05928047,73.22195019,4900
70,85,0.1,0.05,0.18,1.2,2.0473919,11.51211167,74.32855826,4900
70,85,0.1,0.05,0.18,1.3,2.302113151,11.34550234,74.70113171,4900
70,85,0.1,0.05,0.18,1.4,2.556952257,11.18483487,75.07557269,4900
70,85,0.1,0.05,0.18,1.5,2.811184862,11.02931882,75.45189056,4900
70,85,0.1,0.05,0.18,1.6,3.064249164,10.87832698,75.83009474,4900
70,85,0.1,0.05,0.18,1.7,3.315706315,10.73135582,76.21019467,4900
70,85,0.1,0.05,0.18,1.8,3.565211641,10.58799664,76.59219986,4900
70,85,0.1,0.05,0.18,1.9,3.812493417,10.44791439,76.97611986,4900
70,85,0.1,0.05,0.18,2.0,4.057337014,10.31083176,77.36196427,4900
70,85,0.1,0.05,0.2,0.1,0.001910513,14.50527284,70.35087646,4900
70,85,0.1,0.05,0.2,0.2,0.049169776,14.06256864,70.7035117,4900
70,85,0.1,0.05,0.2,0.3,0.176334998,13.70636958,71.05791452,4900
70,85,0.1,0.05,0.2,0.7,1.116475449,12.777571,72.49337962,4900
70,85,0.1,0.05,0.2,0.9,1.680633772,12.44496079,73.22195019,4900
70,85,0.1,0.05,0.2,1.0,1.968341097,12.29346192,73.58897675,4900
70,85,0.1,0.05,0.2,1.1,2.25693124,12.14887238,73.95784303,4900
70,85,0.1,0.05,0.2,1.3,2.831655791,11.87504498,74.70113171,4900
70,85,0.1,0.05,0.2,1.4,3.116089973,11.74397259,75.07557269,4900
70,85,0.1,0.05,0.2,1.5,3.397811715,11.61594567,75.45189056,4900
70,85,0.1,0.05,0.2,1.6,3.676438385,11.4905162,75.83009474,4900
70,85,0.1,0.05,0.2,1.7,3.951689813,11.36733932,76.21019467,4900
70,85,0.1,0.05,0.2,1.8,4.223362079,11.24614708,76.59219986,4900
70,85,0.1,0.05,0.2,1.9,4.491308644,11.12672962,76.97611986,4900
70,85,0.1,0.05,0.2,2.0,4.755426569,11.00892132,77.36196427,4900
70,85,0.1,0.05,0.22,0.3,0.27410936,13.80414394,71.05791452,4900
70,85,0.1,0.05,0.22,0.5,0.811492739,13.39429998,71.77205844,4900
70,85,0.1,0.05,0.22,1.1,2.740631458,12.6325726,73.95784303,4900
70,85,0.1,0.05,0.22,1.2,3.061241651,12.52596142,74.32855826,4900
70,85,0.1,0.05,0.22,1.3,3.377913703,12.4213029,74.70113171,4900
70,85,0.1,0.05,0.22,1.4,3.690177122,12.31805974,75.07557269,4900
70,85,0.1,0.05,0.22,1.5,3.997720548,12.2158545,75.45189056,4900
70,85,0.1,0.05,0.22,1.6,4.300343825,12.11442164,75.83009474,4900
70,85,0.1,0.05,0.22,1.7,4.59792552,12.01357502,76.21019467,4900
70,85,0.1,0.05,0.22,1.8,4.890400518,11.91318552,76.59219986,4900
70,85,0.1,0.05,0.22,1.9,5.177744296,11.81316527,76.97611986,4900
70,85,0.1,0.05,0.22,2.0,5.459961745,11.71345649,77.36196427,4900
70,85,0.1,0.05,0.24,0.2,0.143359109,14.15675798,70.7035117,4900
70,85,0.1,0.05,0.24,0.5,1.054580815,13.63738806,71.77205844,4900
70,85,0.1,0.05,0.24,0.8,2.15336401,13.36299271,72.85675419,4900
70,85,0.1,0.05,0.24,0.9,2.5200712,13.28439822,73.22195019,4900
70,85,0.1,0.05,0.24,1.0,2.882701614,13.20782243,73.58897675,4900
70,85,0.1,0.05,0.24,1.2,3.591615478,13.05633525,74.32855826,4900
70,85,0.1,0.05,0.24,1.3,3.936802636,12.98019183,74.70113171,4900
70,85,0.1,0.05,0.24,1.4,4.275453963,12.90333658,75.07557269,4900
70,85,0.1,0.05,0.24,1.5,4.607469762,12.82560372,75.45189056,4900
70,85,0.1,0.05,0.24,1.6,4.932830684,12.7469085,75.83009474,4900
70,85,0.1,0.05,0.24,1.7,5.251570912,12.66722041,76.21019467,4900
70,85,0.1,0.05,0.24,1.8,5.56376024,12.58654524,76.59219986,4900
70,85,0.1,0.05,0.24,1.9,5.869491916,12.50491289,76.97611986,4900
70,85,0.1,0.05,0.24,2.0,6.168874297,12.42236905,77.36196427,4900
70,85,0.1,0.05,0.26,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.26,0.2,0.213068626,14.2264675,70.7035117,4900
70,85,0.1,0.05,0.26,0.5,1.318607973,13.90141521,71.77205844,4900
70,85,0.1,0.05,0.26,0.7,2.148102219,13.80919777,72.49337962,4900
70,85,0.1,0.05,0.26,0.9,2.964645902,13.72897292,73.22195019,4900
70,85,0.1,0.05,0.26,1.2,4.132920552,13.59764032,74.32855826,4900
70,85,0.1,0.05,0.26,1.3,4.505346299,13.54873549,74.70113171,4900
70,85,0.1,0.05,0.26,1.4,4.869193603,13.49707622,75.07557269,4900
70,85,0.1,0.05,0.26,1.5,5.224571617,13.44270557,75.45189056,4900
70,85,0.1,0.05,0.26,1.6,5.571637902,13.38571572,75.83009474,4900
70,85,0.1,0.05,0.26,1.7,5.910577898,13.3262274,76.21019467,4900
70,85,0.1,0.05,0.26,1.8,6.241591828,13.26437683,76.59219986,4900
70,85,0.1,0.05,0.26,1.9,6.564886301,13.20030727,76.97611986,4900
70,85,0.1,0.05,0.26,2.0,6.880668922,13.13416367,77.36196427,4900
70,85,0.1,0.05,0.28,0.1,0.039612593,14.54297492,70.35087646,4900
70,85,0.1,0.05,0.28,0.2,0.297627766,14.31102663,70.7035117,4900
70,85,0.1,0.05,0.28,0.3,0.691047812,14.22108239,71.05791452,4900
70,85,0.1,0.05,0.28,0.4,1.136884608,14.1900798,71.4140938,4900
70,85,0.1,0.05,0.28,0.5,1.600303586,14.18311083,71.77205844,4900
70,85,0.1,0.05,0.28,1.1,4.273330413,14.16527156,73.95784303,4900
70,85,0.1,0.05,0.28,1.3,5.081326121,14.12471531,74.70113171,4900
70,85,0.1,0.05,0.28,1.4,5.469368887,14.0972515,75.07557269,4900
70,85,0.1,0.05,0.28,1.5,5.847179605,14.06531356,75.45189056,4900
70,85,0.1,0.05,0.28,1.6,6.21508802,14.02916584,75.83009474,4900
70,85,0.1,0.05,0.28,1.7,6.573426156,13.98907566,76.21019467,4900
70,85,0.1,0.05,0.28,1.8,6.922520214,13.94530521,76.59219986,4900
70,85,0.1,0.05,0.28,1.9,7.262686004,13.89810698,76.97611986,4900
70,85,0.1,0.05,0.28,2.0,7.594226527,13.84772128,77.36196427,4900
70,85,0.1,0.05,0.3,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.3,0.1,0.062632227,14.56599455,70.35087646,4900
70,85,0.1,0.05,0.3,0.2,0.396321402,14.40972027,70.7035117,4900
70,85,0.1,0.05,0.3,0.4,1.376450752,14.42964595,71.4140938,4900
70,85,0.1,0.05,0.3,0.5,1.896933222,14.47974046,71.77205844,4900
70,85,0.1,0.05,0.3,0.8,3.409922243,14.61955095,72.85675419,4900
70,85,0.1,0.05,0.3,0.9,3.888096556,14.65242358,73.22195019,4900
70,85,0.1,0.05,0.3,1.0,4.352189788,14.67731061,73.58897675,4900
70,85,0.1,0.05,0.3,1.1,4.80242909,14.69437023,73.95784303,4900
70,85,0.1,0.05,0.3,1.2,5.239221258,14.70394103,74.32855826,4900
70,85,0.1,0.05,0.3,1.3,5.66305303,14.70644222,74.70113171,4900
70,85,0.1,0.05,0.3,1.4,6.07443823,14.70232085,75.07557269,4900
70,85,0.1,0.05,0.3,1.5,6.473889636,14.69202359,75.45189056,4900
70,85,0.1,0.05,0.3,1.6,6.861904299,14.67598211,75.83009474,4900
70,85,0.1,0.05,0.3,1.7,7.238956293,14.6546058,76.21019467,4900
70,85,0.1,0.05,0.3,1.8,7.605493648,14.62827865,76.59219986,4900
70,85,0.1,0.05,0.3,1.9,7.961937604,14.59735858,76.97611986,4900
70,85,0.1,0.05,0.3,2.0,8.30868315,14.5621779,77.36196427,4900
70,85,0.1,0.05,0.32,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.32,0.5,2.206224758,14.789032,71.77205844,4900
70,85,0.1,0.05,0.32,0.7,3.319094872,14.98019043,72.49337962,4900
70,85,0.1,0.05,0.32,0.8,3.849793665,15.05942237,72.85675419,4900
70,85,0.1,0.05,0.32,0.9,4.362773373,15.12710039,73.22195019,4900
70,85,0.1,0.05,0.32,1.0,4.858486359,15.18360718,73.58897675,4900
70,85,0.1,0.05,0.32,1.2,5.800936468,15.26565624,74.32855826,4900
70,85,0.1,0.05,0.32,1.3,6.24921564,15.29260483,74.70113171,4900
70,85,0.1,0.05,0.32,1.4,6.683204562,15.31108718,75.07557269,4900
70,85,0.1,0.05,0.32,1.5,7.103610138,15.32174409,75.45189056,4900
70,85,0.1,0.05,0.32,1.6,7.511092041,15.32516986,75.83009474,4900
70,85,0.1,0.05,0.32,1.7,7.906262195,15.3219117,76.21019467,4900
70,85,0.1,0.05,0.32,1.8,8.289686705,15.31247171,76.59219986,4900
70,85,0.1,0.05,0.32,1.9,8.661888901,15.29730987,76.97611986,4900
70,85,0.1,0.05,0.32,2.0,9.023352784,15.27684753,77.36196427,4900
70,85,0.1,0.05,0.34,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.34,0.4,1.894928955,14.94812415,71.4140938,4900
70,85,0.1,0.05,0.34,0.9,4.843999633,15.60832665,73.22195019,4900
70,85,0.1,0.05,0.34,1.3,6.83877715,15.88216634,74.70113171,4900
70,85,0.1,0.05,0.34,1.4,7.294720249,15.92260286,75.07557269,4900
70,85,0.1,0.05,0.34,1.5,7.735475046,15.953609,75.45189056,4900
70,85,0.1,0.05,0.34,1.6,8.161859507,15.97593732,75.83009474,4900
70,85,0.1,0.05,0.34,1.7,8.574619601,15.9902691,76.21019467,4900
70,85,0.1,0.05,0.34,1.8,8.974436177,15.99722118,76.59219986,4900
70,85,0.1,0.05,0.34,1.9,9.361931728,15.9973527,76.97611986,4900
70,85,0.1,0.05,0.34,2.0,9.737676693,15.99117144,77.36196427,4900
70,85,0.1,0.05,0.36,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.36,0.3,1.465789181,14.99582376,71.05791452,4900
70,85,0.1,0.05,0.36,0.7,4.145876012,15.80697157,72.49337962,4900
70,85,0.1,0.05,0.36,0.8,4.750764233,15.96039294,72.85675419,4900
70,85,0.1,0.05,0.36,0.9,5.330592453,16.09491947,73.22195019,4900
70,85,0.1,0.05,0.36,1.0,5.886995582,16.2121164,73.58897675,4900
70,85,0.1,0.05,0.36,1.2,6.935750312,16.40047008,74.32855826,4900
70,85,0.1,0.05,0.36,1.3,7.430903919,16.47429311,74.70113171,4900
70,85,0.1,0.05,0.36,1.4,7.908221619,16.53610423,75.07557269,4900
70,85,0.1,0.05,0.36,1.5,8.368784187,16.58691814,75.45189056,4900
70,85,0.1,0.05,0.36,1.6,8.813563952,16.62764177,75.83009474,4900
70,85,0.1,0.05,0.36,1.7,9.243437541,16.65908704,76.21019467,4900
70,85,0.1,0.05,0.36,1.8,9.659197615,16.68198262,76.59219986,4900
70,85,0.1,0.05,0.36,1.9,10.06156329,16.69698426,76.97611986,4900
70,85,0.1,0.05,0.36,2.0,10.45118922,16.70468397,77.36196427,4900
70,85,0.1,0.05,0.38,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.38,0.4,2.45474516,15.50794036,71.4140938,4900
70,85,0.1,0.05,0.38,0.5,3.192736929,15.77554417,71.77205844,4900
70,85,0.1,0.05,0.38,0.7,4.568842879,16.22993843,72.49337962,4900
70,85,0.1,0.05,0.38,0.8,5.209527818,16.41915652,72.85675419,4900
70,85,0.1,0.05,0.38,0.9,5.821588244,16.58591526,73.22195019,4900
70,85,0.1,0.05,0.38,1.2,7.507196529,16.9719163,74.32855826,4900
70,85,0.1,0.05,0.38,1.3,8.024915062,17.06830425,74.70113171,4900
70,85,0.1,0.05,0.38,1.4,8.523082977,17.15096559,75.07557269,4900
70,85,0.1,0.05,0.38,1.5,9.002961562,17.22109552,75.45189056,4900
70,85,0.1,0.05,0.38,1.6,9.465673996,17.27975181,75.83009474,4900
70,85,0.1,0.05,0.38,1.7,9.91222457,17.32787407,76.21019467,4900
70,85,0.1,0.05,0.38,1.8,10.34351519,17.36630019,76.59219986,4900
70,85,0.1,0.05,0.38,1.9,10.76035939,17.39578037,76.97611986,4900
70,85,0.1,0.05,0.38,2.0,11.16349415,17.4169889,77.36196427,4900
70,85,0.1,0.05,0.4,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.4,0.1,0.286380265,14.78974259,70.35087646,4900
70,85,0.1,0.05,0.4,0.4,2.746879466,15.80007466,71.4140938,4900
70,85,0.1,0.05,0.4,0.8,5.672594347,16.88222305,72.85675419,4900
70,85,0.1,0.05,0.4,0.9,6.316193271,17.08052029,73.22195019,4900
70,85,0.1,0.05,0.4,1.3,8.620246258,17.66363545,74.70113171,4900
70,85,0.1,0.05,0.4,1.4,9.138783713,17.76666633,75.07557269,4900
70,85,0.1,0.05,0.4,1.5,9.63752562,17.85565957,75.45189056,4900
70,85,0.1,0.05,0.4,1.6,10.11774288,17.9318207,75.83009474,4900
70,85,0.1,0.05,0.4,1.7,10.58056483,17.99621433,76.21019467,4900
70,85,0.1,0.05,0.4,1.8,11.02700038,18.04978538,76.59219986,4900
70,85,0.1,0.05,0.4,1.9,11.45795558,18.09337656,76.97611986,4900
70,85,0.1,0.05,0.4,2.0,11.8742481,18.12774285,77.36196427,4900
70,85,0.1,0.05,0.42,0.5,3.886545391,16.46935263,71.77205844,4900
70,85,0.1,0.05,0.42,0.6,4.679683175,16.79848118,72.13181738,4900
70,85,0.1,0.05,0.42,0.7,5.429171919,17.09026747,72.49337962,4900
70,85,0.1,0.05,0.42,1.0,7.456035256,17.78115607,73.58897675,4900
70,85,0.1,0.05,0.42,1.3,9.216423356,18.25981255,74.70113171,4900
70,85,0.1,0.05,0.42,1.4,9.754884399,18.38276701,75.07557269,4900
70,85,0.1,0.05,0.42,1.5,10.2720677,18.49020165,75.45189056,4900
70,85,0.1,0.05,0.42,1.6,10.76938913,18.58346695,75.83009474,4900
70,85,0.1,0.05,0.42,1.7,11.24810075,18.66375026,76.21019467,4900
70,85,0.1,0.05,0.42,1.8,11.70931658,18.73210158,76.59219986,4900
70,85,0.1,0.05,0.42,1.9,12.15403352,18.7894545,76.97611986,4900
70,85,0.1,0.05,0.42,2.0,12.58314854,18.83664329,77.36196427,4900
70,85,0.1,0.05,0.44,0.1,0.426093655,14.92945598,70.35087646,4900
70,85,0.1,0.05,0.44,0.3,2.40137643,15.93141101,71.05791452,4900
70,85,0.1,0.05,0.44,0.4,3.350649029,16.40384423,71.4140938,4900
70,85,0.1,0.05,0.44,0.5,4.241470258,16.8242775,71.77205844,4900
70,85,0.1,0.05,0.44,1.0,7.98347002,18.30859084,73.58897675,4900
70,85,0.1,0.05,0.44,1.1,8.62149282,18.51343396,73.95784303,4900
70,85,0.1,0.05,0.44,1.3,9.813042836,18.85643203,74.70113171,4900
70,85,0.1,0.05,0.44,1.4,10.37100913,18.99889175,75.07557269,4900
70,85,0.1,0.05,0.44,1.5,10.90623616,19.12437011,75.45189056,4900
70,85,0.1,0.05,0.44,1.6,11.42028233,19.23436014,75.83009474,4900
70,85,0.1,0.05,0.44,1.7,11.91452042,19.33016993,76.21019467,4900
70,85,0.1,0.05,0.44,1.8,12.39016787,19.41295288,76.59219986,4900
70,85,0.1,0.05,0.44,1.9,12.84831107,19.48373204,76.97611986,4900
70,85,0.1,0.05,0.44,2.0,13.28992504,19.54341979,77.36196427,4900
70,85,0.1,0.05,0.46,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.46,0.2,1.578729845,15.59212871,70.7035117,4900
70,85,0.1,0.05,0.46,0.8,7.080952394,18.2905811,72.85675419,4900
70,85,0.1,0.05,0.46,0.9,7.815560745,18.57988777,73.22195019,4900
70,85,0.1,0.05,0.46,1.0,8.512324967,18.83744578,73.58897675,4900
70,85,0.1,0.05,0.46,1.1,9.174950723,19.06689187,73.95784303,4900
70,85,0.1,0.05,0.46,1.2,9.806549044,19.27126881,74.32855826,4900
70,85,0.1,0.05,0.46,1.3,10.40975715,19.45314634,74.70113171,4900
70,85,0.1,0.05,0.46,1.4,10.98683234,19.61471495,75.07557269,4900
70,85,0.1,0.05,0.46,1.5,11.53972451,19.75785846,75.45189056,4900
70,85,0.1,0.05,0.46,1.6,12.07013251,19.88421033,75.83009474,4900
70,85,0.1,0.05,0.46,1.7,12.5795481,19.99519761,76.21019467,4900
70,85,0.1,0.05,0.46,1.8,13.06929068,20.09207568,76.59219986,4900
70,85,0.1,0.05,0.46,1.9,13.54053489,20.17595586,76.97611986,4900
70,85,0.1,0.05,0.46,2.0,13.99433286,20.24782761,77.36196427,4900
70,85,0.1,0.05,0.48,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.48,0.1,0.591418057,15.09478038,70.35087646,4900
70,85,0.1,0.05,0.48,0.3,2.909067942,16.43910252,71.05791452,4900
70,85,0.1,0.05,0.48,0.5,4.963989692,17.54679693,71.77205844,4900
70,85,0.1,0.05,0.48,0.6,5.884394392,18.0031924,72.13181738,4900
70,85,0.1,0.05,0.48,0.9,8.318945592,19.08327261,73.22195019,4900
70,85,0.1,0.05,0.48,1.2,10.38273155,19.84745132,74.32855826,4900
70,85,0.1,0.05,0.48,1.3,11.00626361,20.0496528,74.70113171,4900
70,85,0.1,0.05,0.48,1.4,11.60206875,20.22995137,75.07557269,4900
70,85,0.1,0.05,0.48,1.5,12.17226248,20.39039643,75.45189056,4900
70,85,0.1,0.05,0.48,1.6,12.7186822,20.53276001,75.83009474,4900
70,85,0.1,0.05,0.48,1.7,13.24293714,20.65858664,76.21019467,4900
70,85,0.1,0.05,0.48,1.8,13.74644742,20.76923242,76.59219986,4900
70,85,0.1,0.05,0.48,1.9,14.23047494,20.86589591,76.97611986,4900
70,85,0.1,0.05,0.48,2.0,14.69614804,20.94964279,77.36196427,4900
70,85,0.1,0.05,0.5,0.1,0.682823883,15.18618621,70.35087646,4900
70,85,0.1,0.05,0.5,0.4,4.294070857,17.34726605,71.4140938,4900
70,85,0.1,0.05,0.5,0.6,6.292032222,18.41083023,72.13181738,4900
70,85,0.1,0.05,0.5,0.7,7.189273709,18.85036926,72.49337962,4900
70,85,0.1,0.05,0.5,1.2,10.95882019,20.42353996,74.32855826,4900
70,85,0.1,0.05,0.5,1.3,11.6022958,20.64568499,74.70113171,4900
70,85,0.1,0.05,0.5,1.4,12.21646576,20.84434837,75.07557269,4900
70,85,0.1,0.05,0.5,1.5,12.80360912,21.02174307,75.45189056,4900
70,85,0.1,0.05,0.5,1.6,13.36570024,21.17977806,75.83009474,4900
70,85,0.1,0.05,0.5,1.7,13.90446453,21.32011403,76.21019467,4900
70,85,0.1,0.05,0.5,1.8,14.42142177,21.44420677,76.59219986,4900
70,85,0.1,0.05,0.5,1.9,14.91792023,21.55334121,76.97611986,4900
70,85,0.1,0.05,0.5,2.0,15.39516375,21.6486585,77.36196427,4900
70,90,0.1,0.05,0.1,0.0,0.0,20.0,70.0,4900
70,90,0.1,0.05,0.1,0.3,7.19738e-06,18.38226944,71.05791452,4900
70,90,0.1,0.05,0.1,0.7,0.009653484,16.33271814,72.49337962,4900
70,90,0.1,0.05,0.1,0.8,0.020331533,15.84554197,72.85675419,4900
70,90,0.1,0.05,0.1,0.9,0.036916067,15.37089901,73.22195019,4900
70,90,0.1,0.05,0.1,1.3,0.175770532,13.60963688,74.70113171,4900
70,90,0.1,0.05,0.1,1.4,0.229777884,13.20445168,75.07557269,4900
70,90,0.1,0.05,0.1,1.5,0.291357358,12.81303119,75.45189056,4900
70,90,0.1,0.05,0.1,1.6,0.3602494,12.43504616,75.83009474,4900
70,90,0.1,0.05,0.1,1.7,0.436137602,12.07011119,76.21019467,4900
70,90,0.1,0.05,0.1,1.8,0.518669522,11.71780558,76.59219986,4900
70,90,0.1,0.05,0.1,1.9,0.607472247,11.37768889,76.97611986,4900
70,90,0.1,0.05,0.1,2.0,0.702163853,11.04931237,77.36196427,4900
70,90,0.1,0.05,0.12,0.1,1.88005e-11,19.45361149,70.35087646,4900
70,90,0.1,0.05,0.12,0.3,0.000203159,18.38246541,71.05791452,4900
70,90,0.1,0.05,0.12,0.4,0.001883646,17.85902604,71.4140938,4900
70,90,0.1,0.05,0.12,0.8,0.073946705,15.89915714,72.85675419,4900
70,90,0.1,0.05,0.12,0.9,0.116749757,15.4507327,73.22195019,4900
70,90,0.1,0.05,0.12,1.3,0.392110628,13.82597697,74.70113171,4900
70,90,0.1,0.05,0.12,1.4,0.484174464,13.45884826,75.07557269,4900
70,90,0.1,0.05,0.12,1.5,0.584153393,13.10582723,75.45189056,4900
70,90,0.1,0.05,0.12,1.6,0.691356022,12.76615278,75.83009474,4900
70,90,0.1,0.05,0.12,1.7,0.805120543,12.43909413,76.21019467,4900
70,90,0.1,0.05,0.12,1.8,0.924822319,12.12395838,76.59219986,4900
70,90,0.1,0.05,0.12,1.9,1.049877277,11.82009392,76.97611986,4900
70,90,0.1,0.05,0.12,2.0,1.179742673,11.52689119,77.36196427,4900
70,90,0.1,0.05,0.14,0.1,7.81312e-09,19.4536115,70.35087646,4900
70,90,0.1,0.05,0.14,0.4,0.00958803,17.86673042,71.4140938,4900
70,90,0.1,0.05,0.14,0.6,0.062512142,16.89013282,72.13181738,4900
70,90,0.1,0.05,0.14,0.8,0.176181664,16.0013921,72.85675419,4900
70,90,0.1,0.05,0.14,0.9,0.254997028,15.58897997,73.22195019,4900
70,90,0.1,0.05,0.14,1.1,0.450554006,14.82166583,73.95784303,4900
70,90,0.1,0.05,0.14,1.2,0.564632159,14.46395411,74.32855826,4900
70,90,0.1,0.05,0.14,1.3,0.687898344,14.12176469,74.70113171,4900
70,90,0.1,0.05,0.14,1.4,0.819218553,13.79389235,75.07557269,4900
70,90,0.1,0.05,0.14,1.5,0.957569026,13.47924286,75.45189056,4900
70,90,0.1,0.05,0.14,1.6,1.102032874,13.17682963,75.83009474,4900
70,90,0.1,0.05,0.14,1.7,1.251792449,12.88576603,76.21019467,4900
70,90,0.1,0.05,0.14,1.8,1.406120062,12.60525612,76.59219986,4900
70,90,0.1,0.05,0.14,1.9,1.564368445,12.33458509,76.97611986,4900
70,90,0.1,0.05,0.14,2.0,1.725961641,12.07311016,77.36196427,4900
70,90,0.1,0.05,0.16,0.0,0.0,20.0,70.0,4900
70,90,0.1,0.05,0.16,0.4,0.029712298,17.88685469,71.4140938,4900
70,90,0.1,0.05,0.16,0.5,0.073277793,17.41223216,71.77205844,4900
70,90,0.1,0.05,0.16,0.7,0.225299486,16.54836414,72.49337962,4900
70,90,0.1,0.05,0.16,1.0,0.584578674,15.43388658,73.58897675,4900
70,90,0.1,0.05,0.16,1.1,0.729984785,15.1010966,73.95784303,4900
70,90,0.1,0.05,0.16,1.3,1.047851489,14.48171784,74.70113171,4900
70,90,0.1,0.05,0.16,1.4,1.217392555,14.19206635,75.07557269,4900
70,90,0.1,0.05,0.16,1.5,1.392408602,13.91408244,75.45189056,4900
70,90,0.1,0.05,0.16,1.6,1.571918359,13.64671512,75.83009474,4900
70,90,0.1,0.05,0.16,1.7,1.755081482,13.38905507,76.21019467,4900
70,90,0.1,0.05,0.16,1.8,1.941176243,13.1403123,76.59219986,4900
70,90,0.1,0.05,0.16,1.9,2.12958081,12.89979745,76.97611986,4900
70,90,0.1,0.05,0.16,2.0,2.319757656,12.66690617,77.36196427,4900
70,90,0.1,0.05,0.18,0.2,0.002422838,18.91681507,70.7035117,4900
70,90,0.1,0.05,0.18,0.9,0.697195327,16.03117827,73.22195019,4900
70,90,0.1,0.05,0.18,1.0,0.874572291,15.7238802,73.58897675,4900
70,90,0.1,0.05,0.18,1.3,1.458127796,14.89199414,74.70113171,4900
70,90,0.1,0.05,0.18,1.4,1.664061931,14.63873572,75.07557269,4900
70,90,0.1,0.05,0.18,1.5,1.87358961,14.39526345,75.45189056,4900
70,90,0.1,0.05,0.18,1.6,2.085769912,14.16056667,75.83009474,4900
70,90,0.1,0.05,0.18,1.7,2.299821229,13.93379481,76.21019467,4900
70,90,0.1,0.05,0.18,1.8,2.515090895,13.71422695,76.59219986,4900
70,90,0.1,0.05,0.18,1.9,2.731031232,13.50124787,76.97611986,4900
70,90,0.1,0.05,0.18,2.0,2.947180592,13.29432911,77.36196427,4900
70,90,0.1,0.05,0.2,0.0,0.0,20.0,70.0,4900
70,90,0.1,0.05,0.2,0.1,5.64938e-05,19.45366799,70.35087646,4900
70,90,0.1,0.05,0.2,0.2,0.007456832,18.92184907,70.7035117,4900
70,90,0.1,0.05,0.2,0.4,0.129155399,17.98629779,71.4140938,4900
70,90,0.1,0.05,0.2,0.6,0.403759536,17.23138021,72.13181738,4900
70,90,0.1,0.05,0.2,0.8,0.777356777,16.60256721,72.85675419,4900
70,90,0.1,0.05,0.2,1.3,1.907628351,15.3414947,74.70113171,4900
